wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
5,5,0,10,15,8,0,10,2,1.0,52,0.0,0,0.869565217,0.5,3,3,8.8,1,0.6,0
5,4,0,11,16,8,0,11,2,1.0,54,0.0,0,0.863636364,0.5,2,3,9.2,1,0.6,0
6,5,0,7,14,15,0,7,1,2.0,37,0.0,0,0.9,0.708333333,2,2,5.166666667,1,0.8333,0
5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.875,0.5,2,3,7.6,1,0.6,0
2,3,0,29,27,1,0,29,2,1.0,91,0.0,0,0.857142857,0.625,1,1,44.0,1,0.5,0
2,4,0,19,19,1,0,19,2,1.0,132,0.0,0,0.928571429,0.625,1,1,63.0,1,0.5,0
2,5,0,32,31,1,0,32,2,1.0,129,0.0,0,0.9375,0.6,1,1,63.0,1,0.5,0
2,5,0,27,20,1,0,27,2,2.0,76,0.0,0,0.9375,0.6,1,1,37.0,1,0.5,0
2,3,0,20,18,1,0,20,2,2.0,76,0.0,0,0.857142857,0.625,1,1,37.0,1,0.5,0
1,1,0,128,1,0,124,4,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,5,0,27,30,9,0,27,2,0.95,122,0.0,0,0.857142857,0.6,3,5,18.66666667,1,0.6667,0
62,1,0,231,215,1651,156,76,60,0.952748312,2515,0.117647059,0,0.0,0.075819672,0,0,39.29032258,11,2.4516,1
5,5,0,11,12,10,0,11,1,2.0,31,0.0,0,0.913043478,0.7,2,3,5.2,2,1.0,0
4,2,0,11,11,6,6,5,1,2.0,25,0.0,0,0.571428571,0.55,1,2,5.25,1,0.75,0
2,4,0,7,3,1,0,7,2,2.0,7,0.0,0,0.928571429,0.625,1,1,2.5,1,0.5,0
0,1,0,0,0,0,0,0,0,2.0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
1,1,0,3,1,0,1,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
5,4,2,11,10,10,2,9,1,2.0,21,0.0,0,0.818181818,0.6,1,3,3.2,1,0.8,0
8,5,0,30,44,0,12,18,7,0.857142857,337,0.0,0,0.882352941,0.80952381,2,6,40.625,1,0.75,1
2,3,0,28,24,1,0,28,2,1.0,137,0.0,0,0.857142857,0.625,1,1,66.5,1,0.5,0
2,3,0,16,18,1,0,16,2,1.0,87,0.0,0,0.857142857,0.625,1,1,41.5,1,0.5,0
2,4,0,12,17,1,0,12,2,1.0,64,0.0,0,0.972222222,0.666666667,3,3,30.5,3,1.5,0
6,5,0,17,25,9,0,17,2,0.933333333,95,0.0,0,0.833333333,0.6,3,4,14.33333333,1,0.6667,0
4,5,0,34,56,4,2,32,3,1.0,420,0.0,0,0.957446809,0.555555556,2,4,102.0,1,0.5,0
5,5,0,35,43,4,2,33,4,0.916666667,287,0.0,0,0.9,0.666666667,2,2,55.2,1,0.6,0
13,5,0,52,99,22,7,45,9,0.880952381,801,0.0,0,0.803571429,0.533333333,2,4,60.07692308,1,0.8462,0
4,5,2,26,54,4,2,24,2,1.0,356,0.2,0,0.957446809,0.555555556,0,0,86.75,1,0.5,0
4,5,0,3,9,6,1,2,1,1.111111111,32,0.0,0,0.92,1.0,2,2,6.25,1,0.5,0
6,4,0,11,19,9,0,11,1,0.933333333,68,0.0,0,0.833333333,0.6,2,5,9.833333333,1,0.6667,0
2,3,0,12,9,1,0,12,2,2.0,38,0.0,0,0.857142857,0.625,1,1,18.0,3,1.5,1
2,4,0,15,23,1,0,15,2,1.0,183,0.0,0,0.972222222,0.666666667,3,3,88.0,1,0.5,0
9,4,0,27,40,24,0,27,4,0.95,202,0.0,0,0.730769231,0.425,2,4,20.88888889,3,1.0,0
2,3,0,7,8,1,0,7,2,2.0,28,0.0,0,0.857142857,0.625,1,1,13.0,1,0.5,0
1,1,0,7,1,0,2,5,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6,5,0,11,19,13,0,11,1,0.8,85,0.0,0,0.9,0.75,2,3,13.0,2,1.1667,0
9,7,0,20,25,36,3,17,7,1.03125,174,0.0,0,0.815789474,0.8125,5,5,17.88888889,3,2.0,0
2,3,0,13,12,1,0,13,2,2.0,43,0.0,0,0.857142857,0.625,1,1,20.5,1,0.5,0
2,4,0,12,12,1,0,12,2,1.0,83,0.0,0,0.972222222,0.666666667,2,2,39.0,1,0.5,0
8,1,0,4,14,10,2,2,8,0.714285714,69,1.0,2,0.0,0.34375,0,0,7.25,1,0.875,0
2,4,0,16,16,1,0,16,2,2.0,49,0.0,0,0.888888889,0.6,1,1,23.5,1,0.5,0
3,4,0,10,18,1,0,10,2,0.75,54,0.5,0,0.928571429,0.625,1,1,16.33333333,1,0.3333,0
2,3,0,11,21,1,0,11,2,2.0,84,0.0,0,0.857142857,0.625,1,1,41.0,5,2.5,0
2,1,0,14,8,1,8,6,2,2.0,17,0.0,0,0.0,0.625,0,0,7.5,1,0.5,0
2,4,0,12,17,1,0,12,2,1.0,92,0.0,0,0.928571429,0.625,1,1,44.5,1,0.5,0
6,6,0,18,30,3,1,17,5,0.866666667,132,0.0,0,0.878787879,0.55,3,4,20.5,1,0.6667,0
2,4,0,9,11,1,0,9,2,1.0,39,0.0,0,0.972222222,0.666666667,2,2,18.0,1,0.5,0
2,3,0,13,19,1,0,13,2,1.0,73,0.0,0,0.857142857,0.666666667,1,1,35.0,4,2.0,0
6,5,0,21,22,9,0,21,2,0.933333333,84,0.0,0,0.833333333,0.6,3,4,12.5,1,0.6667,0
14,1,0,2,23,55,2,0,14,0.846153846,164,1.0,0,0.0,0.714285714,0,0,10.28571429,8,1.4286,0
2,5,0,28,22,1,0,28,2,1.0,170,0.0,0,0.9375,0.625,1,1,81.5,1,0.5,0
2,3,0,11,19,1,0,11,2,2.0,78,0.0,0,0.857142857,0.625,1,1,38.0,4,2.0,0
5,5,0,9,15,10,0,9,1,1.0,62,0.0,0,0.913043478,0.7,2,3,11.0,3,1.2,0
3,1,0,6,8,3,2,4,2,2.0,34,0.0,0,0.0,0.5,0,0,10.33333333,2,1.0,0
2,4,1,2,6,1,1,1,1,1.0,22,0.0,0,0.958333333,1.0,1,1,9.5,2,1.0,0
2,3,0,9,12,1,0,9,2,1.0,61,0.0,0,0.857142857,0.625,1,1,28.5,3,1.5,0
2,3,0,14,13,1,0,14,2,2.0,68,0.0,0,0.857142857,0.625,1,1,33.0,8,4.0,0
6,5,0,16,21,13,0,16,3,1.0,68,0.0,0,0.833333333,0.36,3,4,9.833333333,1,0.6667,0
2,4,0,10,7,1,0,10,2,2.0,36,0.0,0,0.928571429,0.625,1,2,17.0,1,0.5,0
6,4,0,10,21,9,0,10,2,0.933333333,79,0.0,0,0.826086957,0.6,2,4,11.66666667,1,0.6667,0
6,4,0,30,41,9,0,30,2,0.96,199,0.0,0,0.826086957,0.6,2,3,31.33333333,1,0.6667,1
4,5,0,21,28,4,1,20,3,1.0,127,0.0,0,0.957446809,0.555555556,2,4,30.0,1,0.5,0
2,3,0,8,6,1,0,8,2,2.0,18,0.0,0,0.857142857,0.583333333,1,1,8.0,1,0.5,0
6,7,0,16,17,15,4,12,4,1.066666667,76,0.0,0,0.885714286,0.7,5,5,11.16666667,3,1.3333,0
2,4,0,14,16,1,0,14,2,1.0,184,0.0,0,0.928571429,0.625,1,1,88.5,8,4.0,0
5,5,0,22,25,8,0,22,2,1.0,82,0.0,0,0.869565217,0.5,3,3,14.8,1,0.6,0
2,4,0,30,27,1,0,30,2,1.0,126,0.0,0,0.928571429,0.625,1,1,60.5,1,0.5,1
2,3,0,31,24,1,0,31,2,1.0,158,0.0,0,0.857142857,0.625,1,1,76.5,1,0.5,0
2,3,0,27,24,1,0,27,2,1.0,99,0.0,0,0.857142857,0.625,1,1,48.0,1,0.5,0
2,4,0,17,17,1,0,17,2,1.0,72,0.0,0,0.888888889,0.6,1,1,34.5,8,4.0,0
6,8,0,10,14,15,1,9,4,1.066666667,46,0.0,0,0.885714286,0.7,5,5,6.166666667,1,0.6667,0
2,4,0,26,25,1,0,26,2,1.0,162,0.0,0,0.928571429,0.625,1,1,77.5,1,0.5,0
3,4,34,42,5,3,34,8,3,2.0,16,0.0,0,0.866666667,0.666666667,1,1,4.333333333,1,0.6667,0
2,3,0,17,11,1,0,17,2,2.0,43,0.0,0,0.857142857,0.583333333,1,1,20.5,1,0.5,0
3,1,0,22,45,1,0,22,2,0.833333333,172,0.333333333,0,0.0,0.75,0,0,55.33333333,5,1.6667,1
2,4,0,16,16,1,0,16,2,1.0,60,0.0,0,0.928571429,0.625,1,1,28.5,1,0.5,0
2,5,0,1,3,1,0,1,1,2.0,7,0.0,0,0.973684211,1.0,1,1,2.5,1,0.5,0
3,6,0,3,8,3,1,2,2,1.166666667,29,0.0,0,0.978723404,1.0,3,4,7.666666667,1,0.3333,0
2,3,0,7,9,1,0,7,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,1,0.5,0
4,4,178,181,10,6,178,3,2,1.0,31,0.0,0,0.9,1.0,1,2,6.25,1,0.5,0
6,5,0,13,16,13,0,13,3,1.0,51,0.0,0,0.833333333,0.36,3,4,7.0,1,0.6667,0
7,5,0,28,37,9,0,28,2,0.916666667,228,0.0,0,0.807692308,0.666666667,2,4,31.0,1,0.7143,0
2,2,0,11,4,1,9,2,2,2.0,15,0.0,0,0.888888889,0.5,0,0,6.5,2,1.0,0
2,4,0,6,6,1,0,6,2,2.0,16,0.0,0,0.972222222,0.666666667,2,2,7.0,1,0.5,0
4,3,101,107,9,6,101,6,2,2.0,26,0.0,0,0.842105263,0.5,1,5,5.5,1,0.75,0
2,4,0,20,17,1,0,20,2,1.0,58,0.0,0,0.928571429,0.625,1,1,27.5,1,0.5,0
4,5,0,3,9,6,1,2,1,1.111111111,32,0.0,0,0.92,1.0,2,2,6.25,1,0.5,0
3,5,2,16,20,1,2,14,2,0.75,75,0.0,0,0.97826087,0.666666667,0,0,23.33333333,1,0.3333,0
2,3,0,11,13,1,0,11,2,1.0,51,0.0,0,0.857142857,0.625,1,1,24.0,1,0.5,0
6,7,0,17,18,15,4,13,4,1.066666667,62,0.0,0,0.885714286,0.7,5,5,8.833333333,3,1.0,0
4,6,0,16,20,4,1,15,3,1.0,75,0.0,0,0.935483871,0.555555556,3,3,17.0,1,0.5,0
2,4,0,13,15,1,0,13,2,1.0,65,0.0,0,0.888888889,0.6,1,1,31.0,3,1.5,0
6,4,0,19,26,9,1,18,2,0.95,109,0.0,0,0.826086957,0.6,2,4,16.5,1,0.6667,0
5,5,0,10,20,8,1,9,3,1.0,92,0.0,0,0.888888889,0.5,2,2,16.6,2,0.8,0
0,1,0,1,0,0,1,0,0,2.0,21,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4,5,0,2,9,6,0,2,3,1.111111111,32,0.0,0,0.935483871,1.0,1,1,6.25,1,0.5,0
4,5,0,2,9,6,0,2,3,1.111111111,32,0.0,0,0.935483871,1.0,1,1,6.25,1,0.5,0
6,5,0,13,26,15,0,13,1,1.0,157,0.0,0,0.893617021,0.708333333,2,3,24.5,5,1.6667,0
2,4,0,43,35,1,0,43,2,1.0,237,0.0,0,0.928571429,0.625,1,1,115.5,1,0.5,0
6,7,0,13,18,9,0,13,1,0.933333333,67,0.0,0,0.891891892,0.666666667,4,5,9.666666667,1,0.6667,0
2,4,0,33,39,1,0,33,2,1.0,372,0.0,0,0.928571429,0.625,1,1,182.5,1,0.5,0
2,1,0,13,11,1,5,8,2,2.0,29,0.0,0,0.0,0.625,0,0,13.5,1,0.5,0
2,4,0,26,23,1,0,26,2,1.0,153,0.0,0,0.928571429,0.625,1,1,73.0,1,0.5,0
2,3,0,9,10,1,0,9,2,2.0,30,0.0,0,0.857142857,0.625,1,1,14.0,1,0.5,0
4,5,0,21,22,4,1,20,3,1.0,96,0.0,0,0.957446809,0.555555556,2,4,22.0,1,0.5,0
5,1,0,8,10,10,2,6,2,1.225,145,0.9,1,0.0,0.583333333,0,0,26.0,11,3.8,0
2,3,0,27,20,1,0,27,2,1.0,102,0.0,0,0.857142857,0.625,1,1,49.5,1,0.5,0
5,4,0,10,14,8,0,10,2,1.0,46,0.0,0,0.863636364,0.5,2,3,7.6,1,0.6,0
2,3,0,27,26,1,0,27,2,1.0,152,0.0,0,0.857142857,0.625,1,1,74.0,1,0.5,0
10,2,0,19,40,39,0,19,1,0.888888889,444,0.5,0,0.714285714,0.305555556,2,4,43.2,54,7.5,1
2,3,0,20,28,1,0,20,2,1.0,167,0.0,0,0.857142857,0.625,1,1,81.0,1,0.5,0
8,4,12,35,60,10,12,23,3,0.879120879,503,0.307692308,0,0.857142857,0.257142857,1,1,60.25,15,3.25,0
2,3,0,9,7,1,0,9,2,2.0,23,0.0,0,0.857142857,0.625,1,1,10.5,1,0.5,0
6,1,0,62,19,13,47,15,4,0.96,114,0.2,0,0.0,0.28,0,0,17.16666667,2,1.0,1
2,4,0,10,8,1,0,10,2,2.0,25,0.0,0,0.888888889,0.6,1,1,11.5,1,0.5,0
2,4,0,23,23,1,0,23,2,1.0,123,0.0,0,0.928571429,0.625,1,1,59.0,1,0.5,0
2,1,0,10,11,1,1,9,2,2.0,32,0.0,0,0.0,0.625,0,0,15.0,1,0.5,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,5,0,27,22,1,0,27,2,1.0,103,0.0,0,0.9375,0.625,1,1,49.5,1,0.5,0
8,3,2,18,43,14,2,16,3,0.949579832,930,0.117647059,0,0.872340426,0.476190476,3,4,113.125,5,1.625,0
2,3,0,17,21,1,0,17,2,1.0,86,0.0,0,0.857142857,0.625,1,1,41.5,1,0.5,0
2,3,0,12,15,1,0,12,2,1.0,99,0.0,0,0.857142857,0.625,1,1,48.0,1,0.5,0
2,3,0,11,11,1,0,11,2,1.0,36,0.0,0,0.857142857,0.625,1,1,16.5,1,0.5,0
4,5,0,1,9,6,0,1,4,1.0,45,0.0,0,0.942307692,1.0,1,3,9.75,2,1.25,0
2,3,0,11,11,1,0,11,2,1.0,64,0.0,0,0.857142857,0.625,1,1,30.0,1,0.5,0
2,3,0,10,10,1,0,10,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,1,0.5,0
5,5,0,6,10,10,0,6,1,2.0,28,0.0,0,0.913043478,0.7,2,3,4.6,1,0.8,0
6,8,0,19,18,15,6,13,4,1.066666667,77,0.0,0,0.885714286,0.7,5,5,11.33333333,3,1.3333,0
2,4,0,7,12,1,0,7,2,1.0,50,0.0,0,0.928571429,0.625,1,1,23.5,4,2.0,0
2,4,0,16,12,1,0,16,2,2.0,39,0.0,0,0.928571429,0.625,1,1,18.5,1,0.5,0
2,4,0,29,23,1,0,29,2,1.0,130,0.0,0,0.928571429,0.625,1,1,62.5,1,0.5,0
2,3,0,15,11,1,0,15,2,2.0,47,0.0,0,0.857142857,0.583333333,1,1,22.5,1,0.5,1
3,5,0,3,8,3,1,2,2,1.166666667,29,0.0,0,0.97826087,1.0,2,4,7.666666667,1,0.3333,0
2,3,0,5,7,1,0,5,2,2.0,19,0.0,0,0.857142857,0.625,1,1,8.5,1,0.5,0
6,5,0,6,10,15,0,6,1,2.0,22,0.0,0,0.893617021,0.708333333,2,2,2.666666667,1,0.8333,0
2,4,0,23,19,1,0,23,2,1.0,82,0.0,0,0.928571429,0.625,1,1,39.0,1,0.5,0
6,5,0,42,62,3,2,40,4,1.02,532,0.4,0,0.870967742,0.48,2,2,86.0,1,0.6667,0
2,3,0,13,15,1,0,13,2,1.0,51,0.0,0,0.857142857,0.625,1,1,24.0,1,0.5,0
2,3,0,21,15,1,0,21,2,2.0,52,0.0,0,0.857142857,0.625,1,1,25.0,1,0.5,0
2,3,0,22,26,1,0,22,2,1.0,117,0.0,0,0.857142857,0.625,1,1,57.0,1,0.5,0
8,1,0,21,35,26,0,21,8,0.928571429,159,0.0,0,0.0,0.3125,0,0,18.625,4,1.625,1
5,1,0,10,9,10,1,9,5,2.0,26,0.0,0,0.0,0.72,0,0,4.2,1,0.8,0
2,4,0,21,20,1,0,21,2,1.0,98,0.0,0,0.928571429,0.625,1,1,47.5,1,0.5,0
2,3,0,14,18,1,0,14,2,1.0,79,0.0,0,0.857142857,0.625,1,1,37.5,3,1.5,0
4,2,0,3,7,6,0,3,4,2.0,37,0.0,0,0.727272727,0.75,0,0,8.25,1,0.75,0
9,5,0,24,35,24,0,24,4,0.95,172,0.0,0,0.740740741,0.425,3,5,17.55555556,3,1.0,0
2,4,0,38,49,1,0,38,2,1.0,295,0.0,0,0.972222222,0.666666667,2,2,142.5,1,0.5,0
4,1,0,17,29,4,2,15,2,0.888888889,121,0.333333333,0,0.0,0.388888889,0,0,28.5,3,1.0,0
5,3,0,34,98,8,0,34,2,1.03125,806,0.375,0,0.857142857,0.34375,2,2,158.6,23,6.6,1
2,4,0,37,39,1,0,37,2,1.0,344,0.0,0,0.928571429,0.625,1,1,168.0,1,0.5,1
2,4,0,28,26,1,0,28,2,1.0,224,0.0,0,0.928571429,0.625,1,1,109.0,1,0.5,0
6,5,0,15,19,9,0,15,2,0.933333333,69,0.0,0,0.833333333,0.6,3,4,10.0,1,0.6667,0
2,3,0,9,7,1,0,9,2,2.0,14,0.0,0,0.857142857,0.625,1,1,6.0,1,0.5,0
2,3,0,11,11,1,0,11,2,2.0,40,0.0,0,0.857142857,0.625,1,1,19.0,1,0.5,0
2,6,4,5,6,1,4,1,1,1.0,22,0.0,0,0.966666667,1.0,1,1,9.5,2,1.0,0
2,3,0,11,16,1,0,11,2,1.0,52,0.0,0,0.857142857,0.625,1,1,24.5,3,1.5,0
3,3,0,5,11,3,0,5,1,2.0,33,0.0,0,0.818181818,0.555555556,1,1,10.0,3,1.6667,1
2,3,0,10,8,1,0,10,2,2.0,21,0.0,0,0.857142857,0.625,1,1,9.5,1,0.5,0
2,3,0,21,23,1,0,21,2,1.0,150,0.0,0,0.857142857,0.625,1,1,72.0,6,3.0,0
2,4,0,14,13,1,0,14,2,1.0,63,0.0,0,0.928571429,0.625,1,1,29.5,1,0.5,0
2,4,0,18,12,1,0,18,2,2.0,43,0.0,0,0.928571429,0.625,1,1,20.5,1,0.5,0
5,1,0,10,5,10,7,3,5,2.0,5,0.0,0,0.0,0.56,0,0,0.0,1,1.0,0
5,4,0,17,34,4,0,17,1,0.916666667,451,0.222222222,0,0.934782609,0.5,2,2,87.4,2,1.0,0
53,1,0,20,85,1044,4,16,47,0.938888889,2026,0.0,0,0.0,0.169811321,0,0,35.52830189,7,1.3396,0
5,5,0,18,23,10,0,18,1,1.0,72,0.0,0,0.913043478,0.7,2,3,13.2,1,0.8,0
3,1,0,3,7,3,1,2,2,1.0,34,0.0,1,0.0,0.75,0,0,10.0,2,0.6667,0
2,3,0,12,15,1,0,12,2,1.0,67,0.0,0,0.857142857,0.625,1,1,31.5,3,1.5,0
2,3,0,18,19,1,0,18,2,1.0,64,0.0,0,0.857142857,0.625,1,1,30.5,1,0.5,0
2,4,0,5,5,1,0,5,2,2.0,12,0.0,0,0.972222222,0.666666667,2,2,5.0,1,0.5,0
5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.869565217,0.5,3,3,7.6,1,0.6,0
2,4,0,15,18,1,0,15,2,1.0,97,0.0,0,0.928571429,0.625,1,1,47.0,1,0.5,0
2,3,0,9,12,1,0,9,2,1.0,49,0.0,0,0.857142857,0.625,1,1,23.0,4,2.0,0
6,5,0,22,29,9,0,22,2,0.96,134,0.0,0,0.833333333,0.6,3,4,20.5,1,0.6667,0
4,5,0,24,27,4,2,22,3,1.0,112,0.0,0,0.957446809,0.555555556,2,4,26.0,1,0.5,0
10,1,0,39,47,45,18,21,8,1.066666667,352,0.0,0,0.0,0.25,0,0,33.7,13,3.2,0
2,3,0,11,20,1,0,11,2,2.0,107,0.0,0,0.857142857,0.625,1,1,52.5,7,3.5,0
7,5,0,21,27,13,0,21,3,0.933333333,150,0.0,0,0.8,0.4,3,5,19.71428571,3,1.0,0
2,2,0,10,13,1,0,10,2,1.0,64,0.0,0,0.8,0.666666667,1,1,30.0,3,1.5,0
4,5,0,10,13,6,0,10,2,1.0,103,0.0,0,0.934782609,0.34375,1,2,23.75,2,1.0,0
4,5,0,15,21,6,0,15,2,1.0,133,0.0,0,0.934782609,0.357142857,2,2,31.75,1,0.75,0
7,7,0,21,28,9,0,21,1,0.888888889,110,0.0,0,0.868421053,0.722222222,4,5,14.28571429,1,0.7143,0
2,3,0,10,9,1,0,10,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,1,0.5,0
2,4,0,16,12,1,0,16,2,2.0,44,0.0,0,0.928571429,0.625,1,1,21.0,1,0.5,0
2,3,0,24,20,1,0,24,2,1.0,88,0.0,0,0.857142857,0.625,1,1,42.0,1,0.5,0
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2,3,0,22,17,1,0,22,2,1.0,79,0.0,0,0.857142857,0.625,1,1,37.5,1,0.5,0
11,5,0,39,46,13,18,21,10,0.775,404,0.0,0,0.833333333,0.65,4,9,35.36363636,1,0.8182,1
5,5,0,10,15,8,0,10,2,1.0,52,0.0,0,0.869565217,0.5,3,3,8.8,1,0.6,0
2,4,0,26,26,1,0,26,2,2.0,136,0.0,0,0.928571429,0.625,1,1,67.0,1,0.5,0
2,3,0,28,25,1,0,28,2,1.0,115,0.0,0,0.857142857,0.625,1,1,55.5,1,0.5,0
5,1,0,15,15,10,1,14,5,2.0,62,0.0,0,0.0,0.72,0,0,11.4,1,0.8,0
2,3,0,14,20,1,0,14,2,1.75,109,0.75,0,0.857142857,0.625,1,1,51.5,7,3.5,0
2,3,0,9,10,1,0,9,2,1.0,41,0.0,0,0.857142857,0.625,1,1,19.0,3,1.5,0
5,5,0,23,29,4,2,21,4,0.9375,150,0.0,0,0.896551724,0.666666667,2,2,28.2,1,0.6,0
7,5,0,37,60,9,0,37,2,1.041666667,446,0.5,0,0.8,0.666666667,3,4,61.57142857,1,0.7143,0
2,3,0,9,10,1,0,9,2,2.0,31,0.0,0,0.857142857,0.625,1,1,14.5,1,0.5,0
6,5,0,16,21,9,0,16,2,0.95,93,0.0,0,0.857142857,0.6,3,5,13.83333333,1,0.6667,0
6,4,0,23,34,9,0,23,2,0.95,142,0.0,0,0.826086957,0.6,2,4,22.0,1,0.6667,0
3,4,0,31,30,3,0,31,2,1.0,141,0.0,0,0.8,0.428571429,2,2,45.33333333,1,0.6667,0
5,1,0,23,22,10,1,22,5,2.0,109,0.0,0,0.0,0.72,0,0,20.8,1,0.8,0
6,4,0,12,17,9,0,12,2,0.933333333,66,0.0,0,0.826086957,0.6,2,4,9.5,1,0.6667,1
4,1,0,10,10,2,4,6,2,1.027777778,65,0.583333333,6,0.0,0.555555556,0,0,12.25,1,0.5,0
6,5,0,10,19,15,0,10,1,1.0,54,0.0,0,0.893617021,0.708333333,2,3,7.833333333,2,1.0,0
2,4,0,21,34,1,0,21,2,1.0,193,0.0,0,0.972222222,0.666666667,3,3,95.0,1,0.5,0
3,3,0,9,11,1,0,9,2,0.833333333,59,0.333333333,0,0.947368421,0.666666667,0,0,17.66666667,3,1.0,0
2,4,0,15,14,1,0,15,2,1.0,74,0.0,0,0.928571429,0.625,1,1,35.0,1,0.5,0
6,5,0,22,34,3,3,19,5,0.866666667,412,0.0,0,0.870967742,0.733333333,2,2,67.16666667,1,0.6667,0
2,5,0,15,13,1,0,15,2,1.0,44,0.0,0,0.9375,0.6,1,1,20.5,1,0.5,0
2,3,0,12,24,1,0,12,2,1.0,78,0.0,0,0.857142857,0.625,1,1,37.5,4,2.0,0
2,4,0,12,13,1,0,12,2,1.0,51,0.0,0,0.888888889,0.6,1,1,24.0,4,2.0,1
2,3,0,6,6,1,0,6,2,2.0,19,0.0,0,0.857142857,0.625,1,1,8.5,1,0.5,0
2,4,0,14,12,1,0,14,2,1.0,41,0.0,0,0.928571429,0.625,1,1,19.0,1,0.5,0
2,3,0,16,13,1,0,16,2,2.0,40,0.0,0,0.857142857,0.625,1,1,19.0,1,0.5,0
8,4,0,31,46,16,0,31,3,0.93877551,268,0.0,0,0.76,0.428571429,2,4,31.625,3,1.0,0
5,5,0,9,19,8,0,9,2,0.916666667,95,0.333333333,0,0.933333333,0.375,2,2,17.4,1,0.6,0
3,5,0,19,30,3,0,19,2,0.5,279,0.0,0,0.967213115,0.592592593,0,0,91.0,8,3.0,0
2,4,0,15,18,1,0,15,2,1.0,73,0.0,0,0.928571429,0.625,1,1,34.5,1,0.5,0
2,2,0,10,11,1,0,10,2,1.0,36,0.0,0,0.8,0.666666667,1,1,16.5,1,0.5,0
5,5,0,18,24,4,2,16,4,0.9375,133,0.0,0,0.896551724,0.666666667,2,2,24.8,1,0.6,0
9,5,0,27,41,24,0,27,4,0.95,201,0.0,0,0.740740741,0.425,3,5,20.77777778,3,1.0,0
3,3,4,21,28,3,4,17,1,2.0,102,0.0,0,0.75,0.666666667,0,0,33.0,9,4.0,0
2,4,0,12,10,1,0,12,2,2.0,32,0.0,0,0.888888889,0.6,1,1,15.0,4,2.0,0
2,3,0,6,5,1,0,6,2,2.0,14,0.0,0,0.857142857,0.625,1,1,6.0,1,0.5,0
4,5,1,6,7,6,5,1,4,1.333333333,22,0.0,0,0.962962963,0.625,1,1,4.25,1,0.25,0
4,1,0,68,24,2,48,20,2,1.125,215,0.525,20,0.0,0.555555556,0,0,42.75,1,0.5,0
2,3,0,19,22,1,0,19,2,1.0,76,0.0,0,0.857142857,0.625,1,1,36.5,1,0.5,0
6,4,0,16,21,9,0,16,2,0.933333333,113,0.0,0,0.826086957,0.6,2,4,17.33333333,1,0.6667,0
5,4,0,1,10,10,0,1,3,1.0,38,0.0,0,0.921568627,0.7,2,5,6.4,2,1.0,0
2,3,0,23,15,1,0,23,2,2.0,68,0.0,0,0.857142857,0.625,1,1,33.0,1,0.5,0
4,2,0,19,48,6,2,17,3,1.333333333,148,1.0,0,0.842105263,0.357142857,1,1,35.5,1,0.75,0
6,5,0,15,19,9,0,15,2,0.933333333,69,0.0,0,0.833333333,0.6,3,4,10.0,1,0.6667,0
5,5,0,28,44,8,3,26,4,1.0,250,0.0,0,0.888888889,0.583333333,3,3,47.8,1,0.6,0
5,5,0,11,16,8,0,11,2,1.0,53,0.0,0,0.869565217,0.5,3,3,9.0,1,0.6,0
5,5,0,22,34,10,0,22,2,1.0,250,0.0,0,0.913043478,0.65,3,3,48.6,1,0.8,0
5,6,0,13,22,8,0,13,1,1.0,89,0.0,0,0.892857143,0.666666667,2,3,16.0,1,0.6,0
2,3,0,28,25,1,0,28,2,1.0,157,0.0,0,0.857142857,0.625,1,1,75.5,1,0.5,0
2,3,0,5,8,1,0,5,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
2,3,0,7,8,1,0,7,2,2.0,36,0.0,0,0.857142857,0.625,1,1,17.0,6,3.0,0
5,1,0,6,11,8,1,5,4,0.75,36,1.0,1,0.0,0.583333333,0,0,6.0,1,0.6,0
2,4,0,5,5,1,0,5,2,2.0,12,0.0,0,0.972222222,0.666666667,2,2,5.0,1,0.5,0
2,3,0,11,7,1,0,11,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
2,4,0,16,14,1,0,16,2,2.0,39,0.0,0,0.928571429,0.625,1,1,18.5,1,0.5,0
6,5,0,9,10,15,0,9,1,2.0,22,0.0,0,0.807692308,0.444444444,1,3,2.666666667,1,0.8333,0
